replies_count,participants_count,likes,comments,shares,website_type,friends,followes,safety_r,reputation,trustworthiness,child_safety,date,domain_rank
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,1,0,0,2,4.6,92,91,820,4617
0,1,0,0,0,2,31190,31215,1,2.5,50,33,820,0
0,0,0,0,0,2,0,0,1,3.1,63,75,819,84363
0,0,0,0,0,2,0,0,1,0,0,0,801,0
0,1,0,0,0,2,0,0,1,3.1,63,77,799,0
0,0,0,0,0,1,894210,903764,2,3.6,72,85,812,15846
0,1,22,0,22,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,1,699,0,699,1,0,0,2,4.6,92,91,816,4617
0,1,0,0,0,2,77740,76520,1,3,60,65,819,65060
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,2,4.5,90,89,808,54210
0,1,0,0,0,3,537448,523515,2,4.2,83,86,818,37161
0,1,0,0,0,2,0,0,1,2.6,53,59,815,35234
0,1,0,0,0,2,0,0,1,3.1,62,62,819,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,813,60463
0,1,0,0,0,2,0,0,1,2.6,52,49,812,36845
0,1,0,0,0,2,0,0,1,2.1,43,27,819,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,815,10414
0,1,0,0,0,2,0,0,1,0,0,0,804,17592
0,1,0,0,0,2,628597,617338,1,3,60,87,813,58305
0,1,0,0,0,2,44979,43167,2,4,81,84,807,93150
0,0,0,0,0,2,0,0,2,4.5,91,88,792,40299
0,1,0,0,0,2,26489,26652,1,3.6,72,80,800,0
0,1,0,0,0,2,628597,617338,1,3,60,87,812,58305
0,1,0,0,0,2,111722,106126,2,3.3,65,70,817,40480
0,1,0,0,0,2,0,0,1,3.6,73,71,808,0
0,0,0,0,0,2,0,0,2,4.4,88,88,816,61423
0,1,0,0,0,2,189418,186681,1,3.4,67,76,807,0
0,1,0,0,0,2,34512,34121,1,3.9,77,24,804,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,3.6,73,71,810,0
0,1,114,0,114,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,0,0,0,0,2,0,0,2,4.2,83,82,813,25709
0,1,0,0,0,2,0,0,1,0,0,0,818,0
0,1,0,0,0,2,0,0,1,2.5,51,41,817,94243
0,1,0,0,0,2,0,0,1,3.9,77,0,808,0
0,0,0,0,0,2,0,0,2,4.5,91,53,803,33221
0,1,0,0,0,2,0,0,2,4.5,90,89,818,54210
0,1,0,0,0,2,21813,22456,1,3,60,0,805,0
0,1,0,0,0,2,0,0,1,2.6,53,59,812,35234
0,1,0,0,0,2,0,0,2,4.5,89,87,819,82758
0,1,8,0,8,6,0,0,0,2.8,56,59,819,6416
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,0,0,2,4.2,83,82,817,25709
0,0,0,0,0,2,0,0,2,4.6,92,91,812,75353
0,1,0,0,0,2,0,0,1,0,0,0,816,0
0,1,0,0,0,2,0,0,1,2.5,51,41,818,94243
0,1,0,0,0,2,0,0,1,0,0,0,802,0
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,1,452,0,452,6,0,0,0,2.8,56,59,814,6416
0,1,0,0,0,2,416462,418512,1,2.5,50,46,806,68691
0,1,0,0,0,2,0,0,1,3.4,67,67,809,0
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,4,81,77,814,0
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,44979,43167,2,4,81,84,817,93150
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,0,0,1,0,0,0,792,0
0,1,0,0,0,2,0,0,1,3.9,77,0,813,0
0,1,0,0,0,2,0,0,1,2.5,51,41,814,94243
0,0,0,0,0,2,242009,249571,2,3.2,64,65,816,31016
0,1,0,0,0,2,330704,318461,2,4.3,87,89,819,18533
0,1,0,0,0,2,0,0,1,0,0,0,811,0
0,1,0,0,0,2,440208,914158,1,2.8,56,45,816,23040
0,1,25,0,25,3,0,0,2,4,79,80,818,2774
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,111722,106126,2,3.3,65,70,813,40480
0,1,0,0,0,2,4949,4925,1,3,60,68,814,62759
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,1,3.5,70,82,790,60570
0,1,0,0,0,2,0,0,1,0,0,0,819,61606
0,1,0,0,0,2,0,0,2,4.7,93,90,813,64783
0,1,0,0,0,5,0,0,1,2.3,45,24,806,25945
0,1,0,0,0,2,0,0,1,3.1,63,86,816,91878
0,1,0,0,0,2,31593,30850,1,3.5,63,85,807,0
0,1,0,0,0,1,0,0,2,4.6,92,91,818,4617
0,0,0,0,0,2,0,0,2,4.6,92,91,808,75353
0,0,0,0,0,2,247038,239927,2,4.5,89,89,819,23405
0,1,0,0,0,2,0,0,1,2.6,53,59,816,43665
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,1,3.6,73,89,799,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,820,63072
0,0,2,0,2,2,224402,223919,2,3.1,63,70,820,1616
0,1,0,0,0,2,28514,26157,1,3,60,72,817,0
0,1,0,0,0,2,0,0,2,4.7,93,90,814,64783
0,1,0,0,0,2,457911,402901,2,4,79,87,814,30890
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,1,0,0,0,2,0,0,2,3.8,75,98,802,91187
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,1,0,0,0,2,996193,739521,2,4.2,83,80,805,0
0,1,0,0,0,2,0,0,1,3.3,66,72,812,0
0,0,0,0,0,2,0,0,2,4.5,89,91,801,0
0,1,0,0,0,2,9916,9353,1,4.7,93,82,803,43327
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,846903,806206,2,4.7,93,91,814,19375
0,1,0,0,0,2,0,0,1,0,0,0,819,30230
0,1,0,0,0,2,0,0,1,0,0,0,805,0
0,1,0,0,0,2,0,0,2,3.8,75,98,807,91187
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,0,0,0,0,2,10248,10271,2,4.5,91,90,816,93026
0,1,0,0,0,3,537448,523515,2,4.2,83,86,812,37161
0,1,0,0,0,2,0,0,1,2.5,51,41,814,94243
0,1,0,0,0,2,0,0,1,0.3,7,29,817,36674
0,1,0,0,0,2,26489,26652,1,3.6,72,80,813,0
0,1,0,0,0,2,26489,26652,1,3.6,72,80,792,0
0,1,0,0,0,2,996193,739521,2,4.2,83,80,805,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,810,10414
0,1,0,0,0,2,0,0,1,0.3,7,29,820,36674
0,1,0,0,0,2,0,0,1,3.6,73,71,817,0
0,1,0,0,0,2,0,0,1,2.6,53,59,816,35234
0,1,0,0,0,2,0,0,1,2.5,51,41,814,94243
0,0,0,0,0,2,0,0,2,4.4,88,88,820,61423
0,0,0,0,0,2,0,0,1,2.8,56,56,811,44451
0,0,0,0,0,2,0,0,2,4.4,88,88,818,61423
0,1,0,0,0,2,46824,46236,1,2.6,52,57,800,60463
0,1,0,0,0,3,537448,523515,2,4.2,83,86,811,37161
0,1,0,0,0,6,0,0,0,2.8,56,59,819,6416
0,1,0,0,0,2,0,0,1,3.6,73,71,818,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,815,63072
0,1,0,0,0,2,34512,34121,1,3.9,77,24,793,0
0,1,0,0,0,2,0,0,1,3.4,67,67,807,0
0,1,0,0,0,2,28514,26157,1,3,60,72,810,0
0,1,0,0,0,2,0,0,1,2.6,52,49,814,36845
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,28514,26157,1,3,60,72,819,0
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,4157,4344,1,3.8,76,97,816,51246
0,1,0,0,0,2,457911,402901,2,4,79,87,812,30890
0,1,0,0,0,2,0,0,1,2.1,42,43,818,0
0,1,944,0,944,6,0,0,0,2.8,56,59,819,6416
0,1,0,0,0,2,246043,515530,1,0,0,0,818,486
0,1,0,0,0,2,358257,150016,2,3.6,73,71,815,10352
0,1,0,0,0,2,0,0,1,0,0,0,811,0
0,0,0,0,0,2,0,0,2,4,81,80,819,22891
0,1,0,0,0,2,628597,617338,1,3,60,87,811,58305
0,1,0,0,0,2,62322,60724,2,4.5,89,92,813,63072
0,0,0,0,0,2,10248,10271,2,4.5,91,90,816,93026
0,1,0,0,0,5,37718,36462,2,4.3,86,88,820,34811
0,1,0,0,0,2,0,0,1,2.1,43,27,808,0
0,1,0,0,0,2,0,0,2,4.7,93,90,808,56487
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,0,0,0,0,2,0,0,2,4.5,91,53,819,33221
0,1,0,0,0,2,0,0,1,0,0,0,818,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,818,60463
0,1,0,0,0,2,0,0,1,0,0,0,815,30230
0,1,0,0,0,2,0,0,1,2.1,42,43,810,0
0,1,0,0,0,2,0,0,2,4.5,91,90,807,53149
0,1,0,0,0,2,0,0,1,3.1,63,77,798,0
0,1,0,0,0,2,44979,43167,2,4,81,84,818,93150
0,1,0,0,0,2,0,0,1,2.6,53,59,811,22432
0,1,0,0,0,5,37718,36462,2,4.3,86,88,811,34811
0,1,0,0,0,2,0,0,2,4,80,80,816,0
0,1,0,0,0,2,0,0,1,2.6,53,59,792,22432
0,1,0,0,0,2,0,0,1,0,0,0,799,0
0,1,0,0,0,2,0,0,1,0,0,0,817,67400
0,1,0,0,0,2,189418,186681,1,3.4,67,76,804,0
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,616920,597053,2,3.5,70,74,814,10414
0,0,0,0,0,2,247038,239927,2,4.5,89,89,816,23405
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,5,0,0,1,2.2,44,39,818,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,816,40480
0,0,0,0,0,2,0,0,2,4.6,92,91,807,75353
0,0,0,0,0,2,0,0,2,4,81,80,819,22891
0,1,0,0,0,2,46824,46236,1,2.6,52,57,819,60463
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,5,0,0,1,2.2,44,39,800,0
0,1,0,0,0,2,189418,186681,1,3.4,67,76,807,0
0,1,0,0,0,2,330704,318461,2,4.3,87,89,819,18533
0,1,0,0,0,2,0,0,1,0,0,0,816,30230
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,149787,144566,1,2.3,45,43,811,27046
0,1,0,0,0,2,0,0,1,3.1,63,77,805,0
0,1,0,0,0,2,0,0,1,4,81,77,809,0
0,1,0,0,0,2,0,0,1,3.1,63,86,818,91878
0,1,0,0,0,2,0,0,1,4,81,77,820,0
0,0,0,0,0,2,0,0,2,4.6,92,91,813,75353
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,272,2,272,2,246043,515530,1,0,0,0,818,486
0,1,0,0,0,2,246043,515530,1,0,0,0,818,486
0,0,0,0,0,2,0,0,2,4.5,89,91,801,0
0,1,0,0,0,2,0,0,1,4,81,77,807,0
0,1,0,0,0,2,0,0,1,3.9,77,0,820,0
0,1,0,0,0,2,12055,11750,1,3.3,66,69,813,0
0,1,0,0,0,2,231947,228432,1,3.7,74,87,796,0
0,1,0,0,0,2,0,0,1,2.6,53,59,813,35234
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,1,0,0,0,2,0,0,1,3,61,65,820,0
0,0,0,0,0,2,0,0,1,3.1,63,75,814,84363
0,1,0,0,0,2,189418,186681,1,3.4,67,76,812,0
0,1,0,0,0,2,457911,402901,2,4,79,87,809,30890
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,807,68691
0,1,0,0,0,2,0,0,1,4.6,92,90,796,51784
0,1,0,0,0,2,0,0,1,2.6,53,59,814,35234
0,1,0,0,0,2,0,0,1,0,0,0,810,17592
0,1,0,0,0,2,17731,17847,1,2.8,56,73,793,0
0,1,0,0,0,2,1402,1375,1,0,0,0,806,0
0,0,0,0,0,2,0,0,1,3.1,63,75,811,84363
0,0,0,0,0,2,0,0,1,3.1,63,75,815,84363
0,1,0,0,0,2,0,0,1,3.9,77,0,809,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,808,60463
0,0,0,0,0,2,0,0,2,4.5,91,53,799,33221
0,0,0,0,0,2,0,0,2,4.5,89,91,820,0
0,1,0,0,0,2,0,0,1,3.1,62,62,818,0
0,1,0,0,0,2,0,0,1,3.6,73,71,813,0
0,1,0,0,0,2,0,0,1,2.6,53,59,798,22432
0,1,0,0,0,2,0,0,1,3.5,70,82,813,60570
0,1,208,0,208,6,0,0,0,2.8,56,59,817,6416
0,1,0,0,0,2,4157,4344,1,3.8,76,97,812,51246
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,1,3.5,70,82,814,60570
0,1,0,0,0,2,0,0,2,4.5,89,88,814,63847
0,1,0,0,0,2,0,0,1,0,0,0,817,67400
0,1,0,0,0,2,0,0,2,4.5,91,90,804,53149
0,1,0,0,0,2,0,0,1,3.4,67,67,817,0
0,1,0,0,0,2,0,0,1,0,0,0,817,61606
0,1,0,0,0,2,440208,914158,1,2.8,56,45,815,23040
0,1,0,0,0,2,9916,9353,1,4.7,93,82,805,0
0,0,0,0,0,2,0,0,2,4.5,91,53,814,33221
0,1,0,0,0,2,21813,22456,1,3,60,0,800,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,815,68691
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,1,0,0,0,2,44979,43167,2,4,81,84,819,93150
0,1,0,0,0,2,0,0,1,3.1,63,86,814,91878
0,1,4,1,4,2,246043,515530,1,0,0,0,818,486
0,1,0,0,0,2,440208,914158,1,2.8,56,45,817,23040
0,1,0,0,0,2,0,0,1,2.5,51,41,811,94243
0,1,0,0,0,2,21813,22456,1,3,60,0,794,0
0,0,0,0,0,2,0,0,1,3,61,73,802,91245
0,1,0,0,0,2,0,0,2,4.5,91,90,804,53149
0,1,0,0,0,2,118605,114819,2,4.5,90,91,815,26413
0,1,0,0,0,2,0,0,1,3.1,62,62,819,0
0,1,0,0,0,2,13292,13292,1,3,60,0,801,0
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,42042,41347,1,4.9,98,97,813,0
0,1,0,0,0,2,996193,739521,2,4.2,83,80,798,0
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,0,0,1,3.5,70,39,819,0
0,1,0,0,0,2,440208,914158,1,2.8,56,45,816,23040
0,1,0,0,0,2,0,0,1,0,0,0,807,0
0,1,0,0,0,2,0,0,1,0,0,0,814,17592
0,1,0,0,0,2,0,0,1,3.5,69,92,811,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,815,10414
0,1,0,0,0,2,26489,26652,1,3.6,72,80,807,0
0,0,0,0,0,2,10248,10271,2,4.5,91,90,817,93026
0,1,0,0,0,2,0,0,1,0.3,7,29,818,36674
0,1,0,0,0,2,0,0,1,0,0,0,811,61606
0,1,0,0,0,2,0,0,1,0,0,0,817,30230
0,0,0,0,0,2,0,0,1,3.1,63,75,814,84363
0,1,0,0,0,2,0,0,1,0,0,0,812,17592
0,1,0,0,0,2,0,0,1,3.9,77,0,810,0
0,1,0,0,0,2,4949,4925,1,3,60,68,812,62759
0,0,0,0,0,2,0,0,2,4.6,92,91,814,75353
0,1,0,0,0,2,149787,144566,1,2.3,45,43,799,27046
0,1,0,0,0,2,416462,418512,1,2.5,50,46,811,68691
0,1,0,0,0,2,0,0,2,4.5,91,90,803,53149
0,1,0,0,0,2,0,0,1,3.1,63,86,817,91878
0,1,0,0,0,2,0,0,1,3.1,63,86,818,91878
0,1,0,0,0,2,0,0,1,3.1,63,77,808,0
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,1,0,0,0,2,42042,41347,1,4.9,98,97,811,0
0,1,0,0,0,2,10255,10664,1,3.3,65,82,791,0
0,1,0,0,0,2,0,0,1,3.6,73,71,817,0
0,1,0,0,0,2,0,0,1,3.9,77,0,811,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,808,68691
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,0,0,1,3.1,63,77,810,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,801,0
0,1,0,0,0,2,330704,318461,2,4.3,87,89,819,18533
0,0,0,0,0,2,0,0,2,4.6,92,91,808,75353
0,1,0,0,0,3,537448,523515,2,4.2,83,86,817,37161
0,1,0,0,0,2,21813,22456,1,3,60,0,804,0
0,1,0,0,0,2,0,0,1,0,0,0,804,17592
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,2,0,0,1,3.6,73,74,792,37614
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,1,3,61,82,814,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,818,68691
0,1,0,0,0,2,0,0,2,4.7,93,90,810,64783
0,1,0,0,0,2,0,0,1,3.3,66,61,819,17423
0,1,0,0,0,2,0,0,1,2.1,43,27,810,0
0,1,0,0,0,2,0,0,1,3.6,73,74,795,37614
0,0,0,0,0,2,0,0,2,4.5,91,88,800,40299
0,1,0,0,0,2,358257,150016,2,3.6,73,71,817,10352
0,1,0,0,0,2,0,0,1,2.6,52,49,804,36845
0,1,0,0,0,2,34512,34121,1,3.9,77,24,812,0
0,0,0,0,0,2,0,0,2,4,81,80,819,22891
0,0,0,0,0,2,10248,10271,2,4.5,91,90,814,93026
0,1,0,0,0,2,0,0,1,0,0,0,817,0
0,1,0,0,0,2,0,0,1,0,0,0,808,61606
0,1,0,0,0,2,0,0,1,3.1,63,77,805,0
0,1,0,0,0,2,0,0,1,3.1,63,86,812,91878
0,1,0,0,0,2,0,0,1,3.3,66,72,817,0
0,1,0,0,0,5,0,0,1,2.3,45,24,810,25945
0,1,0,0,0,2,0,0,1,2.6,53,59,800,22432
0,1,0,0,0,2,0,0,1,0.3,7,29,818,36674
0,1,0,0,0,2,0,0,1,3.5,69,92,815,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,818,27046
0,1,0,0,0,2,0,0,1,3.6,73,89,803,0
0,1,0,0,0,2,846903,806206,2,4.7,93,91,814,19375
0,1,0,0,0,5,37718,36462,2,4.3,86,88,819,34811
0,1,0,0,0,2,616920,597053,2,3.5,70,74,813,10414
0,1,0,0,0,2,79800,79476,1,2.7,54,49,811,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,813,0
0,1,0,0,0,2,77740,76520,1,3,60,65,819,65060
0,1,598,0,598,6,0,0,0,2.8,56,59,819,6416
0,1,0,0,0,2,111722,106126,2,3.3,65,70,814,40480
0,1,0,0,0,2,0,0,1,3.5,70,82,808,60570
0,0,0,0,0,2,0,0,2,4.4,88,88,817,61423
0,1,0,0,0,5,37718,36462,2,4.3,86,88,811,34811
0,0,0,0,0,2,0,0,1,3.1,63,75,813,84363
0,1,0,0,0,2,628597,617338,1,3,60,87,800,58305
0,1,0,0,0,2,118605,114819,2,4.5,90,91,814,26413
0,0,0,0,0,2,0,0,2,4.5,89,91,811,0
0,1,0,0,0,2,628597,617338,1,3,60,87,812,58305
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,0,0,1,2.6,53,59,813,35234
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,0,0,0,0,2,242009,249571,2,3.2,64,65,818,31016
0,1,0,0,0,2,0,0,1,3.1,62,62,818,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,814,63072
0,1,0,0,0,2,0,0,2,3.8,75,98,790,91187
0,1,0,0,0,2,28514,26157,1,3,60,72,815,0
0,1,0,0,0,2,0,0,1,3.1,63,74,818,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,791,27046
0,0,0,0,0,2,0,0,2,4.5,91,53,804,33221
0,1,0,0,0,2,9916,9353,1,4.7,93,82,796,0
0,1,0,0,0,2,457911,402901,2,4,79,87,808,30890
0,1,0,0,0,2,31190,31215,1,2.5,50,33,817,0
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,4949,4925,1,3,60,68,813,62759
0,1,0,0,0,2,846903,806206,2,4.7,93,91,815,19375
0,1,0,0,0,2,616920,597053,2,3.5,70,74,814,10414
0,1,0,0,0,2,118605,114819,2,4.5,90,91,820,26413
0,1,0,0,0,2,31190,31215,1,2.5,50,33,816,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,810,0
0,1,0,0,0,2,0,0,1,0,0,0,817,0
0,1,0,0,0,2,6864,6990,1,3,61,61,799,0
0,1,0,0,0,2,6864,6990,1,3,61,61,808,0
0,1,0,0,0,2,0,0,1,0,0,0,811,17592
0,1,0,0,0,2,0,0,1,3.3,66,61,818,17423
0,0,0,0,0,2,0,0,1,3.1,63,75,806,84363
0,1,0,0,0,2,0,0,1,3,60,29,801,0
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,1,3.4,67,67,807,0
0,1,0,0,0,2,0,0,1,0,0,0,793,0
0,1,0,0,0,2,0,0,1,0.3,7,29,818,36674
0,1,0,0,0,2,44979,43167,2,4,81,84,808,93150
0,1,0,0,0,2,62322,60724,2,4.5,89,92,819,63072
0,1,0,0,0,2,0,0,1,0,0,0,815,17592
0,1,0,0,0,2,440208,914158,1,2.8,56,45,819,23040
0,0,0,0,0,2,0,0,2,4.5,91,53,812,33221
0,1,0,0,0,2,0,0,1,3.1,62,62,816,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,77740,76520,1,3,60,65,819,65060
0,1,0,0,0,2,0,0,2,4.6,92,92,817,48959
0,1,0,0,0,2,0,0,1,3.5,70,82,811,60570
0,1,0,0,0,2,31593,30850,1,3.5,63,85,812,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,791,27046
0,1,0,0,0,5,37718,36462,2,4.3,86,88,818,34811
0,1,0,0,0,2,0,0,1,0,0,0,806,0
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,2,0,0,1,0,0,0,817,30230
0,1,0,0,0,2,0,0,2,4.6,92,92,812,48959
0,1,0,0,0,2,0,0,1,3.9,77,0,814,0
0,0,0,0,0,2,0,0,1,2.5,50,15,802,0
0,1,0,0,0,2,0,0,2,4.1,82,90,818,8968
0,1,0,0,0,2,628597,617338,1,3,60,87,800,58305
0,1,0,0,0,2,9916,9353,1,4.7,93,82,802,0
0,1,0,0,0,5,0,0,1,2.3,45,24,809,25945
0,1,0,0,0,2,77740,76520,1,3,60,65,817,65060
0,1,0,0,0,2,416462,418512,1,2.5,50,46,807,68691
0,1,0,0,0,5,37718,36462,2,4.3,86,88,818,34811
0,0,0,0,0,7,823844,815195,2,4.7,93,89,819,16425
0,1,57,0,57,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,0,0,1,0,0,0,805,0
0,1,0,0,0,2,189418,186681,1,3.4,67,76,810,0
0,0,4,0,4,2,224402,223919,2,3.1,63,70,819,1616
0,1,0,0,0,2,0,0,1,3,60,0,815,0
0,1,0,0,0,2,0,0,2,4,81,76,820,12993
0,1,0,0,0,2,0,0,2,4.6,92,92,817,48959
0,1,0,0,0,2,31593,30850,1,3.5,63,85,808,0
0,1,0,0,0,2,189418,186681,1,3.4,67,76,814,0
0,0,0,0,0,2,0,0,2,4.5,91,53,810,33221
0,0,0,0,0,2,0,0,2,4.6,92,91,814,75353
0,1,0,0,0,2,628597,617338,1,3,60,87,807,58305
0,1,0,0,0,2,0,0,1,3,60,0,820,0
0,1,0,0,0,2,0,0,1,2.1,43,27,819,0
0,0,0,0,0,2,0,0,2,4.2,83,82,813,25709
0,0,0,0,0,2,0,0,2,4.2,83,82,814,25709
0,1,0,0,0,2,26489,26652,1,3.6,72,80,799,0
0,1,0,0,0,2,1711,1675,1,3.2,64,98,814,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,797,27046
0,1,0,0,0,5,0,0,1,2.3,45,24,806,25945
0,1,0,0,0,2,0,0,2,4.5,90,89,813,54210
0,0,0,0,0,8,942649,944949,2,4.6,92,92,819,18495
0,1,0,0,0,2,21813,22456,1,3,60,0,812,0
0,1,0,0,0,2,0,0,1,3.5,70,82,811,60570
0,1,0,0,0,2,0,0,1,3.3,66,61,818,17423
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,10074,10560,1,4.3,86,100,791,0
0,0,0,0,0,2,242009,249571,2,3.2,64,65,816,31016
0,1,0,0,0,2,31190,31215,1,2.5,50,33,818,0
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,0,0,1,3.4,67,78,819,77628
0,1,0,0,0,2,0,0,1,3.9,77,0,808,0
0,0,0,0,0,2,0,0,1,0,0,0,813,14958
0,1,0,0,0,2,4949,4925,1,3,60,68,814,62759
0,1,0,0,0,2,0,0,2,4.1,82,86,814,48413
0,1,0,0,0,2,0,0,2,4.5,91,90,803,53149
0,1,0,0,0,2,62322,60724,2,4.5,89,92,812,63072
0,1,0,0,0,3,537448,523515,2,4.2,83,86,808,37161
0,1,0,0,0,2,31190,31215,1,2.5,50,33,817,0
0,1,0,0,0,2,0,0,1,0,0,0,818,0
0,1,0,0,0,2,0,0,1,3.1,63,77,818,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,798,27046
0,1,0,0,0,2,0,0,2,4.4,88,91,800,0
0,1,0,0,0,2,0,0,1,3.1,63,86,812,91878
0,1,0,0,0,5,0,0,1,2.3,45,24,802,25945
0,1,0,0,0,2,0,0,2,3.9,78,79,815,34478
0,1,0,0,0,1,0,0,2,4.6,92,91,819,4617
0,1,0,0,0,2,1402,1375,1,0,0,0,812,0
0,1,0,0,0,2,26489,26652,1,3.6,72,80,807,0
0,1,386,4,386,2,246043,515530,1,0,0,0,818,486
0,1,0,0,0,2,628597,617338,1,3,60,87,819,58305
0,1,0,0,0,2,149787,144566,1,2.3,45,43,817,27046
0,1,0,0,0,2,0,0,1,0.3,7,29,820,36674
0,0,0,0,0,2,0,0,1,0,0,0,816,0
0,1,0,0,0,2,0,0,1,3.1,63,74,818,0
0,1,0,0,0,2,44979,43167,2,4,81,84,819,93150
0,1,0,0,0,2,0,0,2,4.1,82,90,817,8968
0,1,0,0,0,2,996193,739521,2,4.2,83,80,799,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,231947,228432,1,3.7,74,87,802,0
0,1,0,0,0,2,118605,114819,2,4.5,90,91,818,26413
0,1,0,0,0,2,0,0,1,0.3,7,29,818,36674
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,0,0,2,4.2,83,82,813,25709
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,1,0,0,0,2,0,0,2,4.7,93,90,814,64783
