replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,sentiment
0,1,0,0,0,2,1,0,0,0,0,0.403505544
0,1,0,0,0,2,1,3.6,72,80,0,0.402944091
0,1,0,0,0,2,1,3.3,66,72,0,0.376181818
0,1,0,0,0,2,1,2.6,53,59,43665,0.421957672
0,0,0,0,0,2,2,4,81,80,22891,0.375560224
0,1,0,0,0,2,2,4.7,93,91,19375,0.425589226
0,0,0,0,0,2,1,3.1,63,75,84363,0.373957939
0,1,0,0,0,2,1,2.1,42,43,0,0.437533389
0,1,0,0,0,2,1,3,60,29,0,0.359672619
0,1,0,0,0,2,1,2.3,45,43,27046,0.399939394
0,1,0,0,0,2,2,3.9,78,79,34478,0.479001095
0,1,0,0,0,2,1,3.6,72,80,0,0.411810175
0,1,0,0,0,2,2,4,81,85,14170,0.764285714
0,0,0,0,0,2,2,4.6,92,91,75353,0.520833333
0,1,0,0,0,2,1,3,61,65,0,0.285714286
0,1,0,0,0,2,1,4,81,77,0,0.441215107
0,1,0,0,0,2,1,3.5,69,92,0,0.527128427
0,1,0,0,0,1,2,4.2,83,83,1550,0.202083333
0,1,0,0,0,2,2,3.3,65,70,40480,0.537001287
0,1,0,0,0,2,2,3.9,78,79,34478,0.328677249
0,1,0,0,0,5,2,4.3,86,88,34811,0.254761905
0,1,0,0,0,2,2,4.5,90,91,26413,0.479285714
0,0,0,0,0,2,2,4.6,92,91,75353,0.382321429
0,1,0,0,0,3,2,4,79,80,2774,0.372671451
0,1,0,0,0,2,2,4.2,83,80,18369,0.535838534
0,1,0,0,0,2,1,3,60,68,62759,0.450246367
0,1,0,0,0,2,1,2.7,54,49,0,0.5
0,1,0,0,0,2,2,4.5,90,89,54210,0.723611111
0,1,0,0,0,2,1,2.6,53,59,22432,0.490714286
0,1,0,0,0,5,2,4.3,86,88,34811,0.469530711
0,1,0,0,0,2,2,4,81,85,14170,0.638787879
0,1,0,0,0,2,2,4,81,84,93150,0.405386638
0,1,0,0,0,2,1,0,0,0,0,0.402044885
0,1,0,0,0,2,1,0,0,0,6659,0.641982601
0,1,0,0,0,2,2,3.7,74,80,96853,0.482097964
0,1,0,0,0,2,1,2.5,49,34,12387,0.75
0,1,0,0,0,2,1,3.9,77,0,0,0.42030525
0,1,0,0,0,2,1,3.6,73,71,0,0.292318594
0,1,0,0,0,2,1,4,81,77,0,0.311565657
0,1,0,0,0,2,1,4,80,86,0,0.457539683
0,1,0,0,0,5,1,2.3,45,24,25945,0.47947227
0,1,0,0,0,2,1,3.4,67,78,77628,0.271701
0,1,0,0,0,2,1,0,0,0,0,0.447534632
0,1,0,0,0,2,1,3,61,82,0,0.514285714
0,1,0,0,0,2,1,3.3,66,72,0,0.46025389
0,0,0,0,0,2,2,4,81,80,22891,0.469126135
0,0,0,0,0,2,2,4.5,91,53,33221,0.53872549
0,1,0,0,0,2,2,3.7,74,80,96853,0.549557797
0,1,0,0,0,2,1,4.7,93,82,0,0.49
0,1,0,0,0,2,1,2.6,52,57,60463,0.471075749
0,1,0,0,0,2,1,3.4,68,89,68648,0.620153061
0,1,0,0,0,2,1,3.4,68,89,68648,0.85
0,0,0,0,0,2,2,4.5,91,90,93026,0.377156014
0,1,0,0,0,2,2,3.1,63,62,0,0.423359983
0,1,0,0,0,2,2,4.4,88,91,0,0.445426954
0,0,0,0,0,2,2,4.5,89,91,0,0.497478355
0,1,0,0,0,2,1,3.7,74,87,0,0.500554392
0,1,0,0,0,2,2,3.9,78,79,34478,0.420530303
0,1,0,0,0,2,1,3,61,65,0,0.565833333
0,1,0,0,0,2,2,4.5,89,88,63847,0.474272487
0,1,0,0,0,2,2,4.3,87,87,23950,0.412600097
0,1,0,0,0,2,1,3.1,63,86,91878,0.508482143
0,1,0,0,0,2,1,4.9,98,97,0,0.420667303
0,1,0,0,0,2,1,3.1,63,86,91878,0.573263889
0,1,0,0,0,2,1,3.4,67,78,77628,0.432653458
0,1,0,0,0,2,1,3,60,87,58305,0.369675417
0,1,0,0,0,2,1,3,60,0,0,0.243055556
0,1,0,0,0,3,2,4.3,86,84,41475,0.409329384
0,1,0,0,0,2,1,0,0,0,61606,0.716388889
0,1,931,0,931,6,0,2.8,56,59,6416,0.461001283
0,1,0,0,0,2,2,4.2,83,80,18369,0.471000151
0,1,0,0,0,2,2,4.5,89,92,63072,0.418181818
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,1,0,0,0,2,1,4.7,93,82,0,0.5
0,1,0,0,0,2,1,2.1,43,27,0,0.495780028
0,1,0,0,0,2,1,3.4,67,78,77628,0.41468254
0,1,0,0,0,2,1,2.7,54,49,0,0.175238095
0,1,0,0,0,2,1,3,60,72,0,0.477380952
0,1,0,0,0,2,1,0,0,0,0,0.447125834
0,0,0,0,0,7,2,4.7,93,89,16425,0.429867965
0,1,0,0,0,2,1,3,60,68,62759,0.5044102
0,1,0,0,0,2,2,3.9,78,79,34478,0.311599512
0,1,0,0,0,2,1,3.6,72,80,0,0.469020563
0,1,0,0,0,2,2,3.2,64,65,31016,0.419237514
0,1,0,0,0,2,1,3,61,65,0,0.394214466
0,1,877,0,877,2,2,4.2,83,80,18369,0.435045351
0,1,0,0,0,2,1,3.1,62,62,0,0.348958333
0,1,0,0,0,2,2,3.8,75,98,91187,0.358079586
0,1,0,0,0,2,2,4,79,87,30890,0.543859649
0,1,0,0,0,2,2,4,80,80,0,0
0,1,0,0,0,2,1,0,0,0,0,0.38976656
0,1,0,0,0,2,1,0,0,0,17592,0.577813853
0,1,0,0,0,2,2,4.4,88,91,0,0.319095662
0,1,0,0,0,2,1,2.6,53,59,22432,0.316437729
0,0,0,0,0,2,2,4.2,83,82,25709,0.519256121
0,1,0,0,0,2,1,0,0,0,61606,0.368405797
0,1,0,0,0,2,1,3.4,68,89,68648,0.526839827
0,1,0,0,0,2,2,4.3,87,89,18533,0.355012244
0,1,0,0,0,2,2,4.5,90,91,26413,0.412610229
0,1,0,0,0,2,1,2.7,54,49,0,0.925
0,1,0,0,0,2,1,3,60,0,0,0.125
0,1,0,0,0,2,1,2.6,53,59,43665,0.349867725
0,1,25,0,25,3,2,4,79,80,2774,0.486153319
0,1,0,0,0,2,1,3.4,68,89,68648,0.498397436
0,1,951,0,951,6,0,2.8,56,59,6416,0.444759815
0,1,0,0,0,2,1,3.3,66,69,0,0.403358209
0,0,0,0,0,8,2,4.6,92,92,18495,0.562159091
0,1,0,0,0,2,1,4,80,86,0,0.488636364
0,1,0,0,0,2,1,3.7,74,87,0,0.461566212
0,1,0,0,0,2,1,2.6,52,57,60463,0.421609469
0,1,0,0,0,2,1,4.9,98,97,0,0.504502775
0,1,604,0,604,1,2,4.6,92,91,4617,0.407544082
0,0,0,0,0,2,2,4.2,83,82,25709,0.103125
0,1,0,0,0,2,1,3.4,68,89,68648,0.413469742
0,1,0,0,0,2,2,3.3,65,70,40480,0.450169055
0,1,0,0,0,2,1,2.6,52,57,60463,0.42530104
0,0,601,0,601,7,2,4.7,93,89,16425,0.488056836
0,1,0,0,0,3,2,4.2,83,86,37161,0.351515152
0,1,0,0,0,2,2,4,81,85,14170,0.688095238
0,1,0,0,0,5,1,2.3,45,24,25945,0.463047619
0,1,0,0,0,2,2,4.6,92,92,48959,0.293213268
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,0,0,0,0,2,2,4.2,83,82,25709,0.114285714
0,1,0,0,0,2,1,2.3,45,43,27046,0.44382772
0,1,0,0,0,2,1,4.7,93,82,0,0.566666667
0,1,0,0,0,5,1,2.2,44,39,0,0.372727273
0,1,0,0,0,2,1,2.5,51,41,94243,0.482142857
0,1,0,0,0,2,2,4,81,85,14170,0.451373626
0,0,0,0,0,2,2,4.2,83,82,25709,0.653846154
0,1,0,0,0,2,2,3.3,65,70,40480,0.540018315
0,1,0,0,0,2,1,3.5,70,82,60570,0.378154762
0,0,0,0,0,2,2,4.2,83,82,25709,0.453441558
0,0,0,0,0,2,2,4.5,91,53,33221,0.503371212
0,1,0,0,0,2,1,0,0,0,61606,0.353703704
0,1,0,0,0,1,1,3,60,54,25689,0.459477076
0,1,0,0,0,2,2,4.3,87,87,23950,0.369384999
0,1,0,0,0,2,1,0,0,0,486,0.607891414
0,1,0,0,0,2,1,3,60,29,0,0.449580344
0,1,0,0,0,2,1,3.9,77,24,0,0.359041502
0,1,0,0,0,2,1,3.8,76,97,51246,0.360597042
0,1,0,0,0,2,1,4.7,93,82,0,0.553257576
0,0,0,0,0,7,2,4.7,93,89,16425,0.462059524
0,1,0,0,0,2,2,4.6,92,92,48959,0.434023324
0,0,0,0,0,2,2,4,81,80,22891,0.329643206
0,1,0,0,0,2,1,3.1,62,62,0,0.505
0,1,0,0,0,2,1,0,0,0,0,0.420512821
0,0,0,0,0,3,1,1.3,26,24,0,0.534103641
0,1,0,0,0,2,2,4.3,87,87,23950,0.367060658
0,1,0,0,0,2,2,4,81,84,93150,0.404021556
0,1,0,0,0,2,1,3,60,87,58305,0.507890594
0,1,0,0,0,1,2,4.6,92,91,4617,0.538141026
0,1,0,0,0,2,1,3.4,67,78,77628,0.46043771
0,1,0,0,0,2,2,3.3,65,62,85288,0.509751773
0,1,0,0,0,2,1,3.5,70,39,0,0.65
0,0,0,0,0,8,2,4.6,92,92,18495,0.329027778
0,1,0,0,0,5,2,4.3,86,88,34811,0.526267637
0,1,0,0,0,2,1,3,60,0,0,0.61969697
0,1,0,0,0,2,1,0,0,0,30230,0.513309524
0,0,0,0,0,2,2,4.5,91,88,40299,0.387697382
0,1,0,0,0,2,2,4.3,87,87,23950,0.407945216
0,1,0,0,0,5,1,2.3,45,24,25945,0.522622239
0,1,0,0,0,3,2,4.2,83,86,37161,0.233333333
0,1,0,0,0,2,1,3,60,68,62759,0.361458333
0,1,0,0,0,2,1,3,60,0,0,0.476111111
0,1,0,0,0,2,1,2.5,50,33,0,0.305882353
0,0,0,0,0,3,1,1.3,26,24,0,0.380701754
0,1,0,0,0,2,1,2.3,45,43,27046,0.370991133
0,1,0,0,0,2,1,1.7,34,35,32398,0.5965
0,0,0,0,0,2,2,4.5,91,88,40299,0.359010812
0,1,0,0,0,2,1,2.6,53,59,35234,0.470119464
0,1,0,0,0,1,2,3.6,72,85,15846,0.6
0,1,0,0,0,2,1,2.5,49,34,12387,0.490909091
0,0,0,0,0,2,1,3.1,63,75,84363,0.429818182
0,1,0,0,0,2,1,2.6,52,49,36845,0.376549587
0,1,0,0,0,2,2,4.1,82,90,8968,0.372801572
0,1,0,0,0,2,2,3.9,78,79,34478,0.240277778
0,1,0,0,0,3,2,4.2,83,86,37161,0.75
0,1,0,0,0,2,1,3.6,73,71,0,0.505209143
0,1,0,0,0,2,1,3.1,62,77,0,0.511666667
0,1,0,0,0,2,1,3.6,73,89,0,0.363073689
0,1,0,0,0,2,1,2.6,52,57,60463,0.481581492
0,1,0,0,0,2,1,2.3,45,43,27046,0.454146141
0,0,41,0,41,7,2,4.7,93,89,16425,0.444871795
0,1,0,0,0,3,2,4.2,83,86,37161,0.7
0,1,0,0,0,2,1,3.8,76,97,51246,0.376080247
0,1,0,0,0,2,1,2.1,43,27,0,0.432010582
0,1,0,0,0,2,1,3.8,76,97,51246,0.450495698
0,1,0,0,0,2,1,3,60,87,58305,0.301719577
0,1,0,0,0,2,1,2.5,50,46,68691,0.383506944
0,1,0,0,0,2,1,3.6,73,71,0,0.440846352
0,0,0,0,0,2,2,4.5,89,89,23405,0.354650473
0,1,0,0,0,2,1,2.1,42,43,0,0.381157509
0,1,0,0,0,2,2,3.6,73,71,10352,0.463081619
0,1,0,0,0,1,2,4.2,83,83,1550,0.40189817
0,1,0,0,0,5,2,4.3,86,88,34811,0.562811791
0,1,0,0,0,2,1,0,0,0,0,0.280811915
0,1,0,0,0,2,1,3,60,0,0,0.435144753
0,0,0,0,0,2,2,4.6,92,91,75353,0.256523268
0,1,56,0,56,2,2,4.5,90,89,2435,0.378606567
0,1,320,0,320,2,1,0,0,0,486,0.599007937
0,0,0,0,0,2,1,0,0,0,98679,0.442239859
0,1,0,0,0,2,1,3,60,72,0,0.448012995
0,1,0,0,0,2,1,2.5,49,34,12387,0.75
0,1,0,0,0,2,1,3.6,73,74,37614,0.346296296
0,0,0,0,0,2,1,3.1,63,75,84363,0.293434343
0,1,0,0,0,2,1,3,60,72,0,0.483039288
0,1,0,0,0,2,2,4.7,93,90,64783,0.495185868
0,0,0,0,0,2,2,4.4,88,88,61423,0.319671812
0,1,0,0,0,2,1,4.6,92,90,0,0.394825545
0,1,0,0,0,2,1,0,0,0,61606,0.61539075
0,1,0,0,0,2,1,0,0,0,67400,0.545939304
0,1,0,0,0,2,1,3.9,77,0,0,0.465888889
0,0,0,0,0,2,2,4.4,88,88,61423,0.444507285
0,1,0,0,0,2,1,3.8,76,97,51246,0.376536847
0,1,0,0,0,1,2,3.6,72,85,15846,0.25
0,1,0,0,0,2,1,2.1,42,43,0,0.503168044
0,0,0,0,0,2,2,4,81,80,22891,0.298864469
0,0,0,0,0,2,1,2.8,56,56,44451,0.390346976
0,1,0,0,0,2,1,3.5,70,39,0,0.502898551
0,0,0,0,0,2,2,4.2,83,82,25709,0.649305556
0,1,0,0,0,2,1,3.6,73,71,0,0.484078722
0,1,0,0,0,2,1,0,0,0,0,0.468781351
0,1,0,0,0,2,1,0,0,0,0,0.579734848
0,1,0,0,0,2,1,3.6,73,74,37614,0.65
0,0,0,0,0,2,2,4.5,91,90,93026,0.47535461
0,0,0,0,0,7,2,4.7,93,89,16425,0.573412698
0,0,0,0,0,7,2,4.7,93,89,16425,0.468742369
0,1,0,0,0,5,2,4.3,86,88,34811,0.468670741
0,0,0,0,0,2,2,3.2,64,65,31016,0.421172555
0,1,0,0,0,2,1,3.7,74,87,0,0.516666667
0,1,0,0,0,2,1,2.6,52,57,60463,0.485715977
0,1,0,0,0,2,2,3.1,63,68,0,0.377097902
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,1,0,0,0,2,1,3.1,62,77,0,0.583333333
0,0,0,0,0,2,2,4.2,83,82,25709,0.295238095
0,1,0,0,0,2,1,2.1,42,43,0,0.328787879
0,1,0,0,0,2,2,3.3,65,70,40480,0.37129329
0,1,0,0,0,2,2,3.6,73,71,10352,0.441512873
0,1,0,0,0,2,1,3.1,63,86,91878,0.541504329
0,1,0,0,0,2,1,3.5,70,82,60570,0.55
0,0,0,0,0,2,2,4.5,91,88,40299,0.512345
0,1,0,0,0,2,1,3.3,66,84,48717,0.440325019
0,0,0,0,0,2,1,4.7,94,61,0,0.469777778
0,1,0,0,0,2,1,0,0,0,30230,0.392424242
0,1,102,0,102,3,2,4,79,80,2774,0.513571429
0,1,0,0,0,2,1,4.9,98,97,0,0.327150538
0,1,0,0,0,2,1,2.1,43,27,0,0.476204351
0,1,0,0,0,2,1,2.6,52,57,60463,0.394608982
0,1,0,0,0,2,1,0,0,0,67400,0.557777778
0,1,0,0,0,2,2,4,81,76,12993,0.484615385
0,1,0,0,0,2,1,3.1,63,74,0,0.193055556
0,1,0,0,0,2,1,0,0,0,30230,0.488287092
0,1,0,0,0,2,2,4.2,83,80,0,0.475811966
0,1,0,0,0,2,2,3.6,73,71,10352,0.458464539
0,0,0,0,0,2,1,0,0,0,0,0.441496599
0,1,0,0,0,2,1,3.1,63,74,0,0.376111111
0,1,0,0,0,2,1,2.7,54,49,0,0.39375
0,1,0,0,0,2,1,3.5,69,92,0,0.379381249
0,1,0,0,0,2,2,4.7,93,90,64783,0.455364268
0,0,1,0,1,2,2,3.1,63,70,1616,0.290277778
0,1,0,0,0,2,1,3.6,73,71,0,0.463799904
0,1,0,0,0,2,1,2.5,51,41,94243,0.320496633
0,1,0,0,0,2,1,3.3,66,72,0,0.507257728
0,1,0,0,0,2,1,3,60,87,58305,0.555555556
0,1,0,0,0,2,1,3.1,63,74,0,0.208686067
0,1,0,0,0,2,1,2.1,43,27,0,0.431041154
0,0,0,0,0,1,2,3.6,72,85,15846,0.505079365
0,1,0,0,0,2,2,4.5,91,90,53149,0.305470085
0,1,0,0,0,2,1,3.6,72,80,0,0.406811883
0,1,0,0,0,2,2,3.6,73,71,10352,0.493696742
0,1,0,0,0,2,1,2.8,56,45,23040,0.412171162
0,1,0,0,0,2,1,0,0,0,17592,0.512962963
0,1,0,0,0,2,2,3.5,70,74,10414,0.397689076
0,1,0,0,0,2,2,4.5,90,89,54210,0.416489557
0,1,0,0,0,2,1,2.1,42,43,0,0.411383061
0,1,0,0,0,2,2,4.3,87,87,23950,0.331872615
0,0,0,0,0,3,2,4.3,86,84,41475,0.410416667
0,1,434,0,434,2,2,4.3,87,87,538,0.170744681
0,1,0,0,0,2,1,3,61,65,0,0.441532233
0,1,0,0,0,2,2,4.4,88,91,0,0.405107455
0,1,0,0,0,2,1,3.1,63,86,91878,0.447839735
0,1,0,0,0,2,1,3.4,67,78,77628,0.387280702
0,0,0,0,0,8,2,4.6,92,92,18495,0.403571429
0,1,0,0,0,2,1,3.5,70,39,0,0.451230403
0,1,0,0,0,2,1,0.3,7,29,36674,0.28
0,1,0,0,0,2,1,3,60,65,65060,0.525802325
0,1,0,0,0,2,1,4.6,92,90,51784,0.467261905
0,1,0,0,0,2,1,0,0,0,61606,0.391627907
0,0,0,0,0,2,2,4.2,83,82,25709,0.476363636
0,1,0,0,0,2,1,3.6,73,71,0,0.413697318
0,1,0,0,0,2,1,2.3,45,43,27046,0.565517241
0,1,0,0,0,2,1,3.4,68,89,68648,0.524007937
0,0,0,0,0,2,2,4.5,91,90,93026,0.412184343
0,1,0,0,0,2,1,3.9,77,0,0,0.415667502
0,1,112,0,112,2,2,4.3,87,87,538,0.362656926
0,1,0,0,0,2,2,4.3,87,87,23950,0.420129977
0,1,0,0,0,2,1,0,0,0,17592,0.471980676
0,1,0,0,0,2,1,0,0,0,0,0.472049632
0,1,0,0,0,2,1,2.1,43,27,0,0.509986226
0,1,0,0,0,2,2,4.5,89,88,63847,0.389149537
0,1,0,0,0,2,2,4.5,91,90,53149,0.441853054
0,0,0,0,0,2,2,4.2,83,82,25709,0.427747114
0,1,0,0,0,2,1,0,0,0,30230,0.503120301
0,1,0,0,0,2,1,3.3,66,84,48717,0.529166667
0,0,0,0,0,2,2,4,81,80,22891,0.35974026
